newthyroid 5 5 Class1 120 60 85,8333 14,1667 73,3333 75,8621 24,1379 3,33333
newthyroid 5 5 Class2 140 64 74,2857 25,7143 80 82,3529 17,6471 2,85714
newthyroid 5 5 Class3 600 42 98 2 100 100 0 0
page-blocks 5 10 Global 5472 588,4 93,6266 6,37336 93,7865 93,9067 6,09332 0,127924 0,0410218 0,0667313 0,0630024 0 0 0
page-blocks 5 10 Class1 19652 293 98,3615 1,63851 99,369 99,3893 0,610749 0,0203542
page-blocks 5 10 Class2 1316 153 44,1489 55,8511 48,3283 48,6239 51,3761 0,607903
page-blocks 5 10 Class3 112 55 53,5714 46,4286 39,2857 42,3077 57,6923 7,14286
page-blocks 5 10 Class4 348 26 74,7126 25,2874 70,1149 71,7647 28,2353 2,29885
page-blocks 5 10 Class5 460 87 56,9565 43,0435 16,5217 16,5217 83,4783 0
phoneme 5 5 Global 5404 497,4 80,2739 19,7261 80,0703 80,0703 19,9297 0 0,0273066 0,045989 0,0425563 0 0 0
phoneme 5 5 Class1 15272 296 85,5749 14,4251 88,9995 88,9995 11,0005 0
phoneme 5 5 Class2 6344 211 67,5126 32,4874 58,575 58,575 41,425 0
pima 5 8 Global 768 1240,8 84,1146 15,8854 68,8802 70,2523 29,7477 1,95312 0,0059046 0,0159491 0,0153665 0 0 0
pima 5 8 Class1 2000 730 89,35 10,65 80 81,1359 18,8641 1,4
pima 5 8 Class2 1072 594 74,347 25,653 48,1343 49,6154 50,3846 2,98507
saheart 5 8 Global 462 1229,3 91,8831 8,11688 61,4719 63,3929 36,6071 3,0303 0,0040562 0,0104381 0,010111 0 0 0
saheart 5 8 Class1 1208 812 94,0397 5,96026 71,1921 72,8814 27,1186 2,31788
saheart 5 8 Class2 640 526 87,8125 12,1875 43,125 45,098 54,902 4,375
shuttle 5 9 Global 57999 264 82,1286 17,8714 84,2652 84,2754 15,7246 0,0120692 0,399034 0,350147 0,314538 0 0 0
shuttle 5 9 Class1 182344 133 93,5693 6,4307 99,9803 99,9868 0,0131628 0,00658097
shuttle 5 9 Class2 196 5 23,9796 76,0204 0 0 100 0
shuttle 5 9 Class3 684 7 11,2573 88,7427 9,35673 9,35673 90,6433 0
shuttle 5 9 Class4 35612 17 18,71 81,29 0,0449287 0,0449337 99,9551 0,0112322
shuttle 5 9 Class5 13068 76 100 0 99,9082 100 0 0,0918274
shuttle 5 9 Class6 40 24 70 30 50 50 50 0
shuttle 5 9 Class7 52 14 65,3846 34,6154 53,8462 53,8462 46,1538 0
adult 5 6 Global 45222 74772,6 89,7318 10,2682 65,2116 81,1726 18,8274 19,663 0,64231 0,0998093 0,0673336 0 0 0
adult 5 6 Class1 44832 16851 75,0446 24,9554 50,9368 59,3451 40,6549 14,1685
adult 5 6 Class2 136056 64099 94,5714 5,42865 69,9153 89,0341 10,9659 21,4735
australian 5 7 Global 690 1905 96,1901 3,80987 57,3913 82,3285 17,6715 30,2899 0,0074456 0,0013541 0,0009178 0 0 0
australian 5 7 Class1 1528 1122 97,055 2,94503 59,2689 83,4559 16,5441 28,9817
australian 5 7 Class2 1228 951 95,114 4,88599 55,0489 80,8612 19,1388 31,9218
crx 5 6 Global 653 2058,2 98,1595 1,84049 41,807 85,5799 14,4201 51,1485 0,0072879 0,0012513 0,0008463 0 0 0
crx 5 6 Class1 1184 1045 97,7196 2,28041 40,8784 85,2113 14,7887 52,027
crx 5 6 Class2 1424 1216 98,5253 1,47472 42,577 85,8757 14,1243 50,4202
balance 5 4 Global 625 562,5 100 0 0 0 100 100 0,0025015 0,0005167 0,0001464 0 0 0
balance 5 4 Class1 288 288 100 0 0 0 100 100
balance 5 4 Class2 49 49 100 0 0 0 100 100
balance 5 4 Class3 288 288 100 0 0 0 100 100
census 5 9 Global 142521 307001 99,1061 0,893933 48,7823 96,331 3,66896 49,3597 7,14037 0,6885 0,619787 0 0 0
census 5 9 Class1 531838 310245 99,6484 0,351611 50,9419 98,5033 1,49673 48,2841
census 5 9 Class2 32634 27299 90,2678 9,73218 13,2321 40,1786 59,8214 67,0669
coil2000 5 2 Global 9822 20919,3 98,4038 1,59622 24,6284 91,7678 8,23217 73,1623 1,08268 0,0997203 0,0916855 0 0 0
coil2000 5 2 Class1 25798 21411 99,8837 0,116288 25,9636 96,2666 3,73344 73,0294
coil2000 5 2 Class2 1955 1486 78,8747 21,1253 3,58362 14,4828 85,5172 75,256
connect-4 5 0 Global 67557 60801,3 100 0 0 0 100 100 1,61456 0,234157 0,189597 0 0 0
connect-4 5 0 Class1 44473 44473 100 0 0 0 100 100
connect-4 5 0 Class2 16635 16635 100 0 0 0 100 100
connect-4 5 0 Class3 6449 6449 100 0 0 0 100 100
covtype_2_vs_1 5 10 Global 495141 69076,9 82,6022 17,3978 85,1689 85,1716 14,8284 0,0032314 35,0239 2,83605 2,72281 0 0 0
covtype_2_vs_1 5 10 Class1 847532 30734 75,3467 24,6533 78,1969 78,1999 21,8001 0,00377567
covtype_2_vs_1 5 10 Class2 1,13303e+06 39429 88,0295 11,9705 90,384 90,3866 9,61342 0,00282428
fars_0_vs_4_ 5 5 Global 62123 134538 100 0 47,9436 100 0 52,0564 2,34309 0,225585 0,182591 0 0 0
fars_0_vs_4_ 5 5 Class1 71962 25575 100 0 78,1526 100 0 21,8474
fars_0_vs_4_ 5 5 Class2 150580 121538 100 0 33,5929 100 0 66,4071
german 5 3 Global 1000 3586,6 100 0 0,6 100 0 99,4 0,0187953 0,0021531 0,0014906 0 0 0
german 5 3 Class1 2798 2790 100 0 0,571429 100 0 99,4286
german 5 3 Class2 1196 1194 100 0 0,666667 100 0 99,3333
magic 5 10 Global 19020 4689,1 81,2645 18,7355 81,4564 81,4864 18,5136 0,0368034 0,158085 0,03924 0,0275326 0 0 0
magic 5 10 Class1 49328 814 89,2272 10,7728 86,1499 86,1499 13,8501 0
magic 5 10 Class2 26752 4132 66,5819 33,4181 72,802 72,8783 27,1217 0,104665
thyroid 5 6 Global 7200 2819,1 93,8854 6,11458 92,3472 93,5162 6,48383 1,25 0,0915649 0,0145648 0,0099355 0 0 0
thyroid 5 6 Class1 664 188 52,259 47,741 51,2048 52,795 47,205 3,01205
thyroid 5 6 Class2 1472 79 5,36685 94,6332 0,543478 0,552486 99,4475 1,63043
thyroid 5 6 Class3 26664 2710 99,8087 0,191269 98,4398 99,6205 0,379535 1,18512
vehicle 5 18 Global 846 2739,1 97,9019 2,09811 55,6738 63,3917 36,6083 12,1749 0,0139578 0,0172407 0,0166227 0 0 0
vehicle 5 18 Class1 796 747 99,1206 0,879397 67,3367 76,5714 23,4286 12,0603
vehicle 5 18 Class2 868 817 96,8894 3,1106 40,553 47,5676 52,4324 14,7465
vehicle 5 18 Class3 872 660 98,9679 1,03211 75,6881 82,9146 17,0854 8,7156
vehicle 5 18 Class4 848 794 96,6981 3,30189 39,6226 45,6522 54,3478 13,2075
vowel 5 11 Global 990 2459,2 97,9545 2,04545 91,0101 91,4721 8,52792 0,505051 0,0142994 0,0030636 0,0023934 0 0 0
vowel 5 11 Class1 360 247 99,7222 0,277778 98,8889 100 0 1,11111
vowel 5 11 Class2 360 250 98,3333 1,66667 91,1111 91,1111 8,88889 0
vowel 5 11 Class3 360 261 99,4444 0,555556 92,2222 92,2222 7,77778 0
vowel 5 11 Class4 360 198 97,7778 2,22222 94,4444 94,4444 5,55556 0
vowel 5 11 Class5 360 227 96,6667 3,33333 88,8889 88,8889 11,1111 0
vowel 5 11 Class6 360 234 92,7778 7,22222 78,8889 78,8889 21,1111 0
vowel 5 11 Class7 360 253 98,6111 1,38889 90 91,0112 8,98876 1,11111
vowel 5 11 Class8 360 254 99,4444 0,555556 95,5556 95,5556 4,44444 0
vowel 5 11 Class9 360 266 99,1667 0,833333 86,6667 87,6404 12,3596 1,11111
vowel 5 11 Class10 360 262 100 0 88,8889 90,9091 9,09091 2,22222
vowel 5 11 Class11 360 194 95,5556 4,44444 95,5556 95,5556 4,44444 0
segment 5 19 Global 2310 3136 93,9719 6,02814 89,5671 92,1604 7,83964 2,81385 0,0346651 0,0178978 0,0163453 0 0 0
segment 5 19 Class1 1320 236 94,2424 5,75758 96,0606 97,2393 2,76074 1,21212
segment 5 19 Class2 1320 470 100 0 97,8788 100 0 2,12121
segment 5 19 Class3 1320 405 85,7576 14,2424 79,3939 85,6209 14,3791 7,27273
segment 5 19 Class4 1320 747 94,2424 5,75758 83,9394 86,5625 13,4375 3,0303
segment 5 19 Class5 1320 389 84,3939 15,6061 74,2424 76,087 23,913 2,42424
segment 5 19 Class6 1320 471 99,1667 0,833333 98,7879 99,3902 0,609756 0,606061
segment 5 19 Class7 1320 616 100 0 96,6667 99,6875 0,3125 3,0303
winequality-red 5 11 Global 1599 2634,1 78,3615 21,6385 53,3458 53,9873 46,0127 1,18824 0,0175311 0,0055907 0,0046016 0 0 0
winequality-red 5 11 Class1 0 0 -nan -nan -nan 0 100 -nan
winequality-red 5 11 Class2 0 0 -nan -nan -nan 0 100 -nan
winequality-red 5 11 Class3 0 0 -nan -nan -nan 0 100 -nan
winequality-red 5 11 Class4 40 30 75 25 0 0 100 10
winequality-red 5 11 Class5 212 96 51,4151 48,5849 5,66038 5,88235 94,1176 3,77358
winequality-red 5 11 Class6 2724 1142 85,279 14,721 65,3451 66,4179 33,5821 1,61527
winequality-red 5 11 Class7 2552 1105 76,5674 23,4326 52,5078 52,9226 47,0774 0,783699
winequality-red 5 11 Class8 796 381 69,4724 30,5276 35,1759 35,1759 64,8241 0
winequality-red 5 11 Class9 72 42 59,7222 40,2778 0 0 100 0
winequality-red 5 11 Class10 0 0 -nan -nan -nan 0 100 -nan
winequality-red 5 11 Class11 0 0 -nan -nan -nan 0 100 -nan
winequality-white 5 11 Global 4898 3289 61,0453 38,9547 46,5904 46,6762 53,3238 0,183748 0,0446704 0,0166179 0,013613 0 0 0
winequality-white 5 11 Class1 0 0 -nan -nan -nan 0 100 -nan
winequality-white 5 11 Class2 0 0 -nan -nan -nan 0 100 -nan
winequality-white 5 11 Class3 0 0 -nan -nan -nan 0 100 -nan
winequality-white 5 11 Class4 80 47 58,75 41,25 0 0 100 5
winequality-white 5 11 Class5 652 216 42,638 57,362 16,5644 16,6667 83,3333 0,613497
winequality-white 5 11 Class6 5828 1169 64,4132 35,5868 49,5539 49,6561 50,3439 0,205903
winequality-white 5 11 Class7 8792 1499 71,7698 28,2302 59,6906 59,7995 40,2005 0,181984
winequality-white 5 11 Class8 3520 412 39,9716 60,0284 22,9545 22,9545 77,0455 0
winequality-white 5 11 Class9 700 95 23,4286 76,5714 10,8571 10,8571 89,1429 0
winequality-white 5 11 Class10 20 0 0 100 0 0 100 0
winequality-white 5 11 Class11 0 0 -nan -nan -nan 0 100 -nan
spambase 5 57 Global 4597 5521,8 85,3787 14,6213 80,509 84,633 15,367 4,87274 0,200322 0,0501329 0,0468525 0 0 0
spambase 5 57 Class1 7246 2424 81,7693 18,2307 68,1015 70,7163 29,2837 3,69757
