abalone 5 7 Global 4174 2551,8 26,5067 73,4933 16,9861 16,9902 83,0098 0,0239578 0,0557707 0,118226 0,115688 0 0 0
abalone 5 7 Class1 2060 37 2,57282 97,4272 1,94175 1,94175 98,0583 0
abalone 5 7 Class2 7800 124 39,1026 60,8974 12,8205 12,8205 87,1795 0
abalone 5 7 Class3 13780 407 27,6996 72,3004 13,9332 13,9332 86,0668 0
abalone 5 7 Class4 12680 376 43,8801 56,1199 16,4038 16,4038 83,5962 0
abalone 5 7 Class5 11340 319 33,2275 66,7725 37,7425 37,8092 62,1908 0,176367
abalone 5 7 Class6 520 27 5,19231 94,8077 0 0 100 0
abalone 5 7 Class7 1340 57 8,13433 91,8657 1,49254 1,49254 98,5075 0
abalone 5 7 Class8 640 17 2,96875 97,0312 0 0 100 0
abalone 5 7 Class9 2520 96 4,88095 95,119 1,5873 1,5873 98,4127 0
abalone 5 7 Class10 9740 378 23,3368 76,6632 18,8912 18,8912 81,1088 0
abalone 5 7 Class11 5320 226 8,45865 91,5414 18,0451 18,0451 81,9549 0
abalone 5 7 Class12 840 69 9,52381 90,4762 0 0 100 0
abalone 5 7 Class13 4060 128 5,83744 94,1626 4,4335 4,4335 95,5665 0
abalone 5 7 Class14 2300 32 12,5217 87,4783 15,6522 15,6522 84,3478 0
abalone 5 7 Class15 1140 63 16,4035 83,5965 75,4386 75,4386 24,5614 0
abalone 5 7 Class16 5180 91 35,5598 64,4402 11,583 11,583 88,417 0
abalone 5 7 Class17 280 30 12,1429 87,8571 0 0 100 0
abalone 5 7 Class18 1160 68 6,63793 93,3621 0 0 100 0
abalone 5 7 Class19 120 5 4,16667 95,8333 0 0 100 0
abalone 5 7 Class20 2 0 0 100 0 0 100 0
abalone 5 7 Class21 300 24 24,6667 75,3333 0 0 100 0
abalone 5 7 Class22 20 0 0 100 0 0 100 0
abalone 5 7 Class23 180 18 10,5556 89,4444 0 0 100 0
abalone 5 7 Class24 20 9 45 55 0 0 100 0
abalone 5 7 Class25 20 0 0 100 0 0 100 0
abalone 5 7 Class26 40 17 42,5 57,5 0 0 100 0
abalone 5 7 Class27 20 0 0 100 0 0 100 0
abalone 5 7 Class28 40 1 2,5 97,5 0 0 100 0
banana 5 2 Global 5300 23,9 56,3933 43,6067 80,1509 80,1509 19,8491 0 0,019246 0,0047024 0,0017241 0 0 0
banana 5 2 Class1 11692 12 55,7988 44,2012 92,7839 92,7839 7,21614 0
banana 5 2 Class2 9502 12 57,1248 42,8752 64,6044 64,6044 35,3956 0
bupa 5 6 Global 345 952,7 63,9582 36,0418 60,8696 61,2245 38,7755 0,57971 0,0038543 0,0052924 0,0050565 0 0 0
bupa 5 6 Class1 2896 339 42,0925 57,9075 34,4828 34,7222 65,2778 0,689655
bupa 5 6 Class2 3996 669 79,8048 20,1952 80 80,402 19,598 0,5
flare 5 0 Global 1066 270,2 85,272 14,728 61,257 80,8168 19,1832 24,2026 0,0061164 0,0035502 0,0029185 0 0 0
flare 5 0 Class1 331 60 100 0 91,2387 100 0 8,76133
flare 5 0 Class2 239 94 72,8033 27,1967 28,8703 45,6954 54,3046 36,8201
