===================== parameter experiment: -nlabel 3 -LM 1 -IM 4 -Nit  -O ./QckChi_result.csv    
Database            Lab  #Cont  Global  #Ex             #Rules          #Train      #ErrorTrain  #Test      #TestWNC    #Error     %NC        TrainTime  Nose       TestTime
vowel 3 11 Global 990.000000 279.600000 72.087542 27.912458 64.242424 64.242424 35.757576 0.000000 0.015012 0.000000 0.003018 0.000000 0.000000 0.000000
winequality-red 3 11 Global 1599.000000 219.700000 65.902300 34.097700 52.032520 52.097683 47.902317 0.125078 0.019048 0.000000 0.005385 0.000000 0.000000 0.000000
winequality-white 3 11 Global 4898.000000 260.900000 54.763849 45.236151 41.261739 41.287028 58.712972 0.061249 0.064612 0.000000 0.024879 0.000000 0.000000 0.000000
===========================================================================================================================
===================== parameter experiment: -nlabel 3 -LM 1 -IM 4 -Nit -wCP  -O ./QckChi_result.csv    
Database            Lab  #Cont  Global  #Ex             #Rules          #Train      #ErrorTrain  #Test      #TestWNC    #Error     %NC        TrainTime  Nose       TestTime
abalone 3 7 Global 4174.000000 1.200000 26.622478 73.377522 0.023958 5.555556 94.444444 99.568759 0.092450 0.000000 0.020200 0.000000 0.000000 0.000000
adult 3 6 Global 45222.000000 14577.800000 88.239991 11.760009 67.969130 81.526179 18.473821 16.629074 115.650221 0.000000 0.068905 0.000000 0.000000 0.000000
australian 3 7 Global 690.000000 350.000000 94.235105 5.764895 71.449275 84.273504 15.726496 15.217391 0.053709 0.000000 0.000785 0.000000 0.000000 0.000000
banana 3 2 Global 5300.000000 7.900000 57.867925 42.132075 60.207547 60.207547 39.792453 0.000000 0.034530 0.000000 0.001956 0.000000 0.000000 0.000000
bands 3 19 Global 365.000000 292.400000 96.529680 3.470320 64.931507 69.096210 30.903790 6.027397 0.058442 0.000000 0.008555 0.000000 0.000000 0.000000
bupa 3 6 Global 345.000000 45.700000 63.639291 36.360709 57.971014 58.309038 41.690962 0.579710 0.011463 0.000000 0.000680 0.000000 0.000000 0.000000
