Database               Lab        #Cont        Global   #Ex            #Rules        #Train      #ErrorTrain  #Test      #TestWNC    #Error      %NC                  TrainTime      Nose           TestTime
=====================  parameter  experiment:  -nlabel       3         -LM             1         -IM           4         -Nit        -O          ./tresEtiquetas.csv  -saveFileRule  -saveFileRule  -saveFileRule
census                 5          9            Global   142521.000000  80968.100000   99.295231  0.704769     48.089753  96.332789   3.667211    50.079639            4.029665       0.000000       0.544016       0.000000  0.000000  0.000000
cleveland              5          13           Global      297.000000  259.200000     99.401583  0.598417     18.191721  63.855700   36.144300   71.677075            0.002262       0.000000       0.000413       0.000000  0.000000  0.000000
coil2000               5          2            Global     9822.000000  7451.900000    98.796353  1.203647     24.272024  92.139644   7.860356    73.661233            0.616765       0.000000       0.064296       0.000000  0.000000  0.000000
covtype_2_vs_1         5          10           Global   495141.000000  23406.000000   85.290920  14.709080    85.327276  85.336237   14.663763   0.010504             13.323256      0.000000       1.718245       0.000000  0.000000  0.000000
crx                    5          6            Global      653.000000  522.700000     98.553309  1.446691     40.722462  85.515537   14.484463   52.366406            0.006396       0.000000       0.000743       0.000000  0.000000  0.000000
heart                  5          5            Global      270.000000  235.600000    100.000000  0.000000     21.851852  86.455988   13.544012   74.814815            0.001944       0.000000       0.000236       0.000000  0.000000  0.000000
iris                   5          4            Global      150.000000  45.500000      95.629630  4.370370     94.666667  94.666667   5.333333    0.000000             0.000889       0.000000       0.000047       0.000000  0.000000  0.000000
letter                 5          16           Global    20000.000000  7488.100000    88.415547  11.584453    77.429824  77.635894   22.364106   0.265006             0.234386       0.000000       0.121178       0.000000  0.000000  0.000000
magic                  5          10           Global    19020.000000  1912.400000    84.064143  15.935857    81.629863  81.702391   18.297609   0.089380             0.152658       0.000000       0.023223       0.000000  0.000000  0.000000
newthyroid             5          5            Global      215.000000  48.000000      95.349073  4.650927     95.324675  96.209957   3.790043    0.930736             0.001119       0.000000       0.000064       0.000000  0.000000  0.000000
mammographic           5          1            Global      830.000000  160.000000     87.563674  12.436326    76.866059  83.056422   16.943578   7.484882             0.003871       0.000000       0.000174       0.000000  0.000000  0.000000
page-blocks            5          10           Global     5472.000000  163.100000     93.845437  6.154563     94.389604  94.579707   5.420293    0.201030             0.042553       0.000000       0.003449       0.000000  0.000000  0.000000
penbased               5          16           Global    10992.000000  7739.000000    99.880722  0.119278     94.014056  98.919067   1.080933    4.958191             0.126776       0.000000       0.060985       0.000000  0.000000  0.000000
phoneme                5          5            Global     5404.000000  228.200000     82.327898  17.672102    80.587903  80.587903   19.412097   0.000000             0.032215       0.000000       0.001994       0.000000  0.000000  0.000000
pima                   5          8            Global      768.000000  426.600000     90.957999  9.042001     66.036025  68.289905   31.710095   3.258803             0.005023       0.000000       0.000538       0.000000  0.000000  0.000000
ring                   5          20           Global     7400.000000  5059.500000    99.367868  0.632132     54.621622  79.058468   20.941532   30.905405            0.094954       0.000000       0.132558       0.000000  0.000000  0.000000
saheart                5          8            Global      462.000000  354.000000     96.945609  3.054391     60.804810  65.008531   34.991469   6.484736             0.004194       0.000000       0.000733       0.000000  0.000000  0.000000
satimage               5          36           Global     6435.000000  2137.400000    78.711912  21.288088    64.831468  65.228874   34.771126   0.606001             0.146401       0.000000       0.156296       0.000000  0.000000  0.000000
segment                5          19           Global     2310.000000  884.900000     95.661376  4.338624     90.389610  93.421572   6.578428    3.246753             0.032579       0.000000       0.015037       0.000000  0.000000  0.000000
shuttle                5          9            Global    57999.000000  71.900000      91.593533  8.406467     92.424007  92.435165   7.564835    0.012069             0.408273       0.000000       0.044185       0.000000  0.000000  0.000000
sonar                  5          60           Global      208.000000  187.200000    100.000000  0.000000      0.000000  0.000000    100.000000  100.000000           0.008452       0.000000       0.010556       0.000000  0.000000  0.000000
spambase               5          57           Global     4597.000000  1379.500000    87.245334  12.754666    80.661078  84.659102   15.340898   4.720422             0.154868       0.000000       0.036016       0.000000  0.000000  0.000000
texture                5          40           Global     5500.000000  3694.800000    97.636364  2.363636     87.400000  93.101208   6.898792    6.127273             0.152337       0.000000       0.158864       0.000000  0.000000  0.000000
thyroid                5          6            Global     7200.000000  941.200000     94.237654  5.762346     91.958333  93.213789   6.786211    1.347222             0.082221       0.000000       0.008406       0.000000  0.000000  0.000000
twonorm                5          20           Global     7400.000000  6654.200000    99.986486  0.013514     34.135135  90.969111   9.030889    62.486486            0.092127       0.000000       0.213839       0.000000  0.000000  0.000000
vehicle                5          18           Global      846.000000  707.800000     98.502713  1.497287     51.890756  63.478057   36.521943   18.333333            0.008701       0.000000       0.013181       0.000000  0.000000  0.000000
vowel                  5          11           Global      990.000000  649.700000     98.765432  1.234568     93.434343  93.717790   6.282210    0.303030             0.008769       0.000000       0.001843       0.000000  0.000000  0.000000
winequality-red        5          11           Global     1599.000000  763.400000     84.497249  15.502751    56.786164  57.607299   42.392701   1.438286             0.011843       0.000000       0.003538       0.000000  0.000000  0.000000
winequality-white      5          11           Global     4898.000000  1043.200000    66.902601  33.097399    49.796252  49.899429   50.100571   0.204332             0.041439       0.000000       0.010764       0.000000  0.000000  0.000000
=====================  parameter  experiment:  -nlabel       6         -LM             1         -IM           4         -Nit        -O          ./tresEtiquetas.csv  -saveFileRule  -saveFileRule  -saveFileRule
abalone                6          7            Global     4174.000000  199.200000     33.059165  66.940835    17.251041  17.279951   82.720049   0.167694             0.029247       0.000000       0.004522       0.000000  0.000000  0.000000
adult                  6          6            Global    45222.000000  21296.700000   90.959415  9.040585     61.662456  81.255499   18.744501   24.112167            0.448138       0.000000       0.057897       0.000000  0.000000  0.000000
australian             6          7            Global      690.000000  543.200000     97.713366  2.286634     49.855072  81.958541   18.041459   39.130435            0.005847       0.000000       0.000775       0.000000  0.000000  0.000000
automobile             6          15           Global      159.000000  128.500000    100.000000  0.000000     36.208001  98.571429   1.428571    63.265684            0.002260       0.000000       0.003663       0.000000  0.000000  0.000000
banana                 6          2            Global     5300.000000  24.600000      81.547170  18.452830    85.037736  85.053893   14.946107   0.018868             0.019152       0.000000       0.000646       0.000000  0.000000  0.000000
bands                  6          19           Global      365.000000  328.500000    100.000000  0.000000      8.327463  85.000000   15.000000   90.542680            0.004823       0.000000       0.009633       0.000000  0.000000  0.000000
bupa                   6          6            Global      345.000000  151.100000     82.737572  17.262428    58.721063  62.922002   37.077998   6.633505             0.001941       0.000000       0.000169       0.000000  0.000000  0.000000
census                 6          9            Global   142521.000000  82915.600000   99.371866  0.628134     47.223915  96.470969   3.529031    51.048620            3.977142       0.000000       0.541497       0.000000  0.000000  0.000000
cleveland              6          13           Global      297.000000  264.100000     99.700792  0.299208     13.532682  69.218254   30.781746   80.753853            0.002407       0.000000       0.000636       0.000000  0.000000  0.000000
coil2000               6          2            Global     9822.000000  7451.900000    98.796353  1.203647     24.272024  92.139644   7.860356    73.661233            0.605156       0.000000       0.061625       0.000000  0.000000  0.000000
covtype_2_vs_1         6          10           Global   495141.000000  42389.600000   87.768353  12.231647    86.799972  86.812243   13.187757   0.014137             14.188429      0.000000       1.913271       0.000000  0.000000  0.000000
crx                    6          6            Global      653.000000  534.800000     98.621712  1.378288     35.549875  85.850274   14.149726   58.461933            0.005102       0.000000       0.000691       0.000000  0.000000  0.000000
heart                  6          5            Global      270.000000  240.400000     99.670782  0.329218     14.814815  89.404762   10.595238   83.333333            0.002246       0.000000       0.000289       0.000000  0.000000  0.000000
iris                   6          4            Global      150.000000  57.700000      98.666667  1.333333     92.000000  94.000000   6.000000    2.000000             0.000863       0.000000       0.000053       0.000000  0.000000  0.000000
letter                 6          16           Global    20000.000000  11962.200000   97.644444  2.355556     83.435269  85.171821   14.828179   2.040019             0.246311       0.000000       0.160939       0.000000  0.000000  0.000000
magic                  6          10           Global    19020.000000  3165.000000    84.883748  15.116252    80.825447  81.047618   18.952382   0.273396             0.170841       0.000000       0.030301       0.000000  0.000000  0.000000
newthyroid             6          5            Global      215.000000  56.800000      94.470648  5.529352     91.168831  93.850649   6.149351    2.792208             0.001157       0.000000       0.000076       0.000000  0.000000  0.000000
mammographic           6          1            Global      830.000000  172.400000     87.898671  12.101329    76.382482  82.985949   17.014051   7.976719             0.004615       0.000000       0.000205       0.000000  0.000000  0.000000
page-blocks            6          10           Global     5472.000000  225.000000     95.017058  4.982942     94.115447  94.374376   5.625624    0.274156             0.050062       0.000000       0.004648       0.000000  0.000000  0.000000
penbased               6          16           Global    10992.000000  8821.700000    99.974729  0.025271     86.854464  99.395339   0.604661    12.617948            0.141191       0.000000       0.105682       0.000000  0.000000  0.000000
phoneme                6          5            Global     5404.000000  339.200000     82.593135  17.406865    82.104710  82.134923   17.865077   0.037003             0.034190       0.000000       0.002452       0.000000  0.000000  0.000000
pima                   6          8            Global      768.000000  538.700000     95.471690  4.528310     65.101390  69.868782   30.131218   6.775724             0.005807       0.000000       0.000860       0.000000  0.000000  0.000000
ring                   6          20           Global     7400.000000  6443.300000    99.987988  0.012012     46.743243  93.641474   6.358526    50.081081            0.111139       0.000000       0.229223       0.000000  0.000000  0.000000
saheart                6          8            Global      462.000000  390.800000     98.821536  1.178464     53.427382  63.779816   36.220184   16.239593            0.003077       0.000000       0.000873       0.000000  0.000000  0.000000
satimage               6          36           Global     6435.000000  2877.300000    90.230518  9.769482     75.260075  77.436545   22.563455   2.812855             0.165065       0.000000       0.173306       0.000000  0.000000  0.000000
segment                6          19           Global     2310.000000  1084.100000    97.652718  2.347282     89.523810  94.395614   5.604386    5.151515             0.031597       0.000000       0.015356       0.000000  0.000000  0.000000
shuttle                6          9            Global    57999.000000  79.600000      88.070676  11.929324    89.094649  89.105441   10.894559   0.012069             0.445257       0.000000       0.058602       0.000000  0.000000  0.000000
sonar                  6          60           Global      208.000000  187.200000    100.000000  0.000000      0.000000  0.000000    100.000000  100.000000           0.009548       0.000000       0.011055       0.000000  0.000000  0.000000
spambase               6          57           Global     4597.000000  1837.100000    91.591137  8.408863     79.508809  86.940372   13.059628   8.548735             0.171189       0.000000       0.048005       0.000000  0.000000  0.000000
texture                6          40           Global     5500.000000  4133.900000    99.494949  0.505051     84.418182  95.305900   4.694100    11.418182            0.164990       0.000000       0.188725       0.000000  0.000000  0.000000
thyroid                6          6            Global     7200.000000  1031.400000    95.012346  4.987654     91.902778  93.316556   6.683444    1.513889             0.098447       0.000000       0.009640       0.000000  0.000000  0.000000
twonorm                6          20           Global     7400.000000  6659.200000   100.000000  0.000000      3.594595  93.657261   6.342739    96.175676            0.109750       0.000000       0.309692       0.000000  0.000000  0.000000
vehicle                6          18           Global      846.000000  739.300000    100.000000  0.000000     41.712885  69.457519   30.542481   40.081232            0.009925       0.000000       0.018422       0.000000  0.000000  0.000000
vowel                  6          11           Global      990.000000  684.300000     99.517396  0.482604     94.343434  95.781989   4.218011    1.515152             0.009255       0.000000       0.002669       0.000000  0.000000  0.000000
winequality-red        6          11           Global     1599.000000  934.900000     89.938142  10.061858    60.286164  61.677975   38.322025   2.250393             0.014111       0.000000       0.005037       0.000000  0.000000  0.000000
winequality-white      6          11           Global     4898.000000  1614.300000    74.663127  25.336873    52.857477  53.151044   46.848956   0.551271             0.047586       0.000000       0.012694       0.000000  0.000000  0.000000
=====================  parameter  experiment:  -nlabel       7         -LM             1         -IM           4         -Nit        -O          ./tresEtiquetas.csv  -saveFileRule  -saveFileRule  -saveFileRule
abalone                7          7            Global     4174.000000  272.100000     35.271254  64.728746    18.831710  18.930188   81.069812   0.527062             0.026871       0.000000       0.003556       0.000000  0.000000  0.000000
adult                  7          6            Global    45222.000000  23543.900000   92.273672  7.726328     59.457771  80.759209   19.240791   26.376560            0.426272       0.000000       0.053029       0.000000  0.000000  0.000000
australian             7          7            Global      690.000000  571.600000     98.808374  1.191626     44.347826  82.547433   17.452567   46.376812            0.005224       0.000000       0.000859       0.000000  0.000000  0.000000
automobile             7          15           Global      159.000000  130.900000    100.000000  0.000000     33.571659  100.000000  0.000000    66.428341            0.002362       0.000000       0.003591       0.000000  0.000000  0.000000
banana                 7          2            Global     5300.000000  32.700000      80.603774  19.396226    86.226415  86.242644   13.757356   0.018868             0.024937       0.000000       0.000908       0.000000  0.000000  0.000000
bands                  7          19           Global      365.000000  328.500000    100.000000  0.000000      4.338888  75.000000   25.000000   95.147954            0.006075       0.000000       0.013603       0.000000  0.000000  0.000000
bupa                   7          6            Global      345.000000  186.200000     86.697495  13.302505    54.132827  60.370472   39.629528   10.087287            0.002325       0.000000       0.000214       0.000000  0.000000  0.000000
